customer_id,company_name,contact_email,industry,company_size,acquisition_date,acquisition_channel,acquisition_cost,geography,seats_tendency,upgrade_tendency,budget_factor,has_trial,trial_start_date,trial_end_date,referred_by_customer_id
e62a2eae-c708-46ae-9e56-f781514b096d,"Mendez, Sims and Dillon",kelseyrowland@example.org,Marketing,Large (201-1000),2024-04-29,Direct,91.54327860059695,Europe,3.0,1.5,2.0,False,,,
dbc919c6-d226-4fdf-ad68-439531f169d1,Neal-Pierce,stephanie58@example.com,Education,Startup (1-10),2023-02-09,Partner,159.05846355929117,Other,1.2,0.8,0.7,True,2023-02-03,2023-02-26,e3324e64-9a13-4576-bbd0-51860b8bb708
5f3e1d7a-906c-4405-aab9-c0c3bbc3d8bd,Hoffman LLC,mccormicknancy@example.net,Media,Small (11-50),2022-02-01,Webinar,131.0341808500604,Europe,1.5,1.0,1.0,False,,,407d47b3-c271-4a3c-97ae-325e3d3d7d19
7af46d1f-7d9b-4be1-ae91-942b8795058d,Gardner Inc,wilcoxjoshua@example.net,Retail,Small (11-50),2024-06-30,Trade Show,377.74737395723315,Other,1.5,1.0,1.0,False,,,
c12a09c6-d88e-44d1-8bff-ae871c332b63,"Scott, Mcpherson and Crawford",erica75@example.com,Education,Large (201-1000),2023-11-18,Cold Outreach,181.91447783649446,Other,3.0,1.5,2.0,True,2023-11-12,2023-11-28,
7dd55ec7-fd95-4e95-b14c-13486b6bc09a,Griffin Ltd,joshua83@example.org,Real Estate,Large (201-1000),2023-09-02,Social Media,194.43193041803164,Europe,3.0,1.5,2.0,False,,,
e1b06d08-01f7-44a9-aee0-3fedb32295eb,Singh and Sons,cstone@example.net,Legal,Enterprise (1000+),2022-01-01,Social Media,106.75093673464384,Asia-Pacific,5.0,1.2,3.0,True,2021-12-27,2022-01-16,
76dd735c-b3f2-41fa-8e68-d122944f20b7,"Ramos, Larsen and Thompson",cjones@example.org,Technology,Large (201-1000),2024-04-15,Trade Show,100.47561093072461,Europe,3.0,1.5,2.0,True,2024-04-14,2024-05-10,
6e763aa3-0133-488a-85fc-334faf23d18e,"Smith, Bowman and Williams",reynoldsmichael@example.org,Education,Medium (51-200),2022-07-17,Referral,104.99927545911174,Latin America,2.0,1.3,1.5,False,,,c867f0bd-1b41-4ee1-af6d-b22f78656703
1dc95a7f-c042-4d47-8baf-0359c0939981,Beck and Sons,sheilawilson@example.net,Real Estate,Startup (1-10),2023-03-03,Trade Show,203.47877789222392,Latin America,1.2,0.8,0.7,False,,,
2dc94178-6fd2-4b04-82f9-af281260515c,Armstrong-Hayes,jason58@example.com,Finance,Startup (1-10),2024-04-06,Direct,105.97597477366978,North America,1.2,0.8,0.7,False,,,
c28b2e19-684a-4330-9433-7ca4d823fd47,Macias-Mitchell,swheeler@example.net,Education,Startup (1-10),2022-12-09,Free Trial,187.1330545530533,Latin America,1.2,0.8,0.7,False,,,
4a3635ad-366b-424b-afc9-99006f0f5d36,Sanchez PLC,ryankenneth@example.com,Real Estate,Large (201-1000),2022-01-27,Trade Show,780.8012522616838,Europe,3.0,1.5,2.0,False,,,
19a0392d-0a10-421b-a202-3bfa7af07dac,Rogers LLC,vasquezmaurice@example.net,Media,Startup (1-10),2023-08-30,Social Media,297.9422759109493,Other,1.2,0.8,0.7,True,2023-08-29,2023-09-09,
b0a81153-69ee-4791-bee1-4cc9b780d2be,Ortiz LLC,cruzjennifer@example.org,Education,Enterprise (1000+),2022-09-15,Paid Search,114.34053836314244,Latin America,5.0,1.2,3.0,False,,,
80bd1c46-569c-421d-a7af-358b97242d7b,Grimes PLC,ledwards@example.org,Healthcare,Startup (1-10),2024-11-06,Webinar,387.9867298927911,North America,1.2,0.8,0.7,False,,,f53f4ed7-7881-4a50-9984-5f45f67fdcec
dedf15bd-20d1-43d2-b555-1082352fd3a8,"Hill, Richardson and Rodriguez",seanjohnson@example.com,Retail,Large (201-1000),2022-02-24,Free Trial,107.07608982360394,North America,3.0,1.5,2.0,False,,,
46aed2ea-01a4-4ed7-8328-42e147b80abb,Johnson-Kerr,jennifer94@example.com,Media,Enterprise (1000+),2023-04-14,Social Media,29.064002236149825,Asia-Pacific,5.0,1.2,3.0,False,,,
4b106147-2c81-4534-be12-2b90ee3987ac,Kaiser and Sons,twoods@example.net,Consulting,Medium (51-200),2022-08-11,Cold Outreach,66.25632627601496,Other,2.0,1.3,1.5,False,,,
9c602dbd-9295-4402-bafc-bb7c192b3d94,Wallace-Hansen,kristin33@example.com,Real Estate,Startup (1-10),2022-02-22,Referral,33.227121769066564,Other,1.2,0.8,0.7,False,,,4195cd42-c9d2-4382-bcfd-541f081f75a5
9cae2d85-97d6-4be2-b337-591d16813128,Torres PLC,serranomaria@example.com,Real Estate,Small (11-50),2022-08-26,Trade Show,112.03252296600265,Latin America,1.5,1.0,1.0,False,,,e4e7a5f4-b71d-44cd-b27a-88c724efaa27
634c962d-b0fc-4f39-8575-01b03e3a3324,Matthews Inc,mayotimothy@example.org,Healthcare,Enterprise (1000+),2024-09-08,Trade Show,150.61617349907297,Other,5.0,1.2,3.0,True,2024-09-07,2024-09-28,
f53f4ed7-7881-4a50-9984-5f45f67fdcec,Ho and Sons,michael42@example.com,Retail,Startup (1-10),2023-05-10,Cold Outreach,567.4484168581768,North America,1.2,0.8,0.7,False,,,08296506-85ee-4492-8b44-e8c01f5e58c7
5a8924d5-ed84-4ab0-a7d6-eb725e39752d,"Garcia, Smith and Ritter",haydenmikayla@example.org,Marketing,Enterprise (1000+),2022-02-13,Cold Outreach,192.7785072438284,Latin America,5.0,1.2,3.0,False,,,
589e0b4a-f6ef-4dae-84a5-1bf09a7d697f,Odonnell Inc,david23@example.org,Healthcare,Small (11-50),2024-10-10,Free Trial,124.55153636420546,Other,1.5,1.0,1.0,True,2024-10-07,2024-10-21,
07ecb3ea-cbb6-410e-a32b-9957b386f996,Mays-Griffin,jillian98@example.com,Non-profit,Small (11-50),2022-09-27,Content Marketing,288.1624734374922,Europe,1.5,1.0,1.0,False,,,
e5e16493-0663-41a6-85b4-524af6b2f509,Lee LLC,gvillanueva@example.org,Marketing,Startup (1-10),2022-01-25,Social Media,25.307271178285664,Other,1.2,0.8,0.7,False,,,
3d8cde01-3fae-45c9-9cb1-90a6e12eba49,Miller and Sons,pwilliams@example.net,Finance,Small (11-50),2024-02-12,Paid Search,179.19805496408298,Asia-Pacific,1.5,1.0,1.0,True,2024-02-08,2024-02-19,
52d69b6d-233d-490c-9785-00debdf870be,"Glover, Farrell and Delgado",jhiggins@example.org,Media,Small (11-50),2024-06-15,Organic Search,274.9782916536931,Europe,1.5,1.0,1.0,True,2024-06-12,2024-07-12,26add237-1689-4923-b852-32836e1d0f80
adcdf752-7e76-4b53-9094-60be33864a38,Jones Group,travis24@example.net,Retail,Large (201-1000),2022-02-15,Content Marketing,45.47355750912778,Europe,3.0,1.5,2.0,False,,,9c602dbd-9295-4402-bafc-bb7c192b3d94
51d9d67b-b751-4d5d-9a44-84ab89fb5a81,Howard Inc,john19@example.com,Retail,Large (201-1000),2023-12-06,Direct,370.55550128845385,Latin America,3.0,1.5,2.0,True,2023-11-29,2023-12-11,
ce96c03f-d8f4-46a0-8664-04648fafa3cf,"Rogers, Petty and Green",davidolson@example.net,Media,Enterprise (1000+),2022-09-23,Cold Outreach,194.57099824632857,Europe,5.0,1.2,3.0,False,,,
5575965a-bd53-4d5c-bd6a-6bffda2616d4,Grimes-Koch,harias@example.com,Finance,Large (201-1000),2024-01-12,Free Trial,106.46003631721142,Europe,3.0,1.5,2.0,True,2024-01-11,2024-01-19,
a8476a2f-1488-4f0c-9f5d-6c464d5503a7,Morris-Howell,elizabeth19@example.com,Technology,Large (201-1000),2024-04-13,Direct,246.22001173621413,Asia-Pacific,3.0,1.5,2.0,False,,,
8931f7b9-c59b-4503-87e6-d464f6475739,Brewer-Simpson,anthony15@example.com,Consulting,Enterprise (1000+),2024-02-17,Direct,912.8342194099896,Asia-Pacific,5.0,1.2,3.0,False,,,
9c237fb5-9f04-4f1a-ada4-95fa34bfd288,"Marsh, Rogers and Sanchez",xchan@example.org,Legal,Enterprise (1000+),2024-05-09,Organic Search,171.65609096122785,Asia-Pacific,5.0,1.2,3.0,False,,,
353a7c29-bb18-450e-9ff9-5072d5cf611c,Hansen-Harris,davidbrown@example.net,Manufacturing,Large (201-1000),2023-11-04,Referral,181.01437880827692,Europe,3.0,1.5,2.0,True,2023-11-03,2023-11-24,
1ebf79f3-54e1-4d3a-9332-7a17a0ff4bfe,"White, Smith and Miller",proctordawn@example.net,Education,Small (11-50),2022-04-21,Referral,102.77182919184526,Europe,1.5,1.0,1.0,False,,,1c7f0232-6e3f-46e8-b854-956bb59ee717
895ba79e-f85f-4b1b-93e4-95c6ca1c4666,"Mcdonald, Carter and Brooks",derekstephens@example.org,Non-profit,Large (201-1000),2022-10-10,Social Media,75.19799019198013,North America,3.0,1.5,2.0,True,2022-10-07,2022-10-18,
b603ad02-97fc-4032-a611-c139499182c3,Walker-Daniels,paulnicole@example.org,Media,Large (201-1000),2024-09-21,Social Media,288.377000389762,Asia-Pacific,3.0,1.5,2.0,True,2024-09-14,2024-09-30,
af98cb53-c726-44a9-911b-22cc880e6b6e,"Barajas, Fox and Cardenas",uquinn@example.com,Media,Startup (1-10),2022-05-03,Content Marketing,74.82356977376132,Latin America,1.2,0.8,0.7,True,2022-04-28,2022-05-06,cd53f049-c72d-49af-bc2a-48e83be83dac
f2170bf6-50a8-477d-a5b3-131fd15c351d,"Gonzales, Valdez and Jimenez",jessica70@example.com,Retail,Startup (1-10),2024-04-11,Partner,157.1582076138197,Asia-Pacific,1.2,0.8,0.7,False,,,
63f7f05e-7d71-4ce6-8b7d-95740ba7cec0,Hansen-Benson,joshua49@example.com,Healthcare,Large (201-1000),2023-02-15,Social Media,101.27848933823631,Other,3.0,1.5,2.0,False,,,
bb26f92c-cf34-42b7-8ba1-74b777e2af5a,Mccoy LLC,valenzuelamelissa@example.net,Real Estate,Large (201-1000),2022-12-14,Social Media,217.71434523864997,Europe,3.0,1.5,2.0,False,,,
0468cb42-fab6-46e4-9810-a84557f21a0b,Cooley-Hernandez,castillocarrie@example.net,Consulting,Enterprise (1000+),2022-01-08,Cold Outreach,193.81995947673005,North America,5.0,1.2,3.0,True,2022-01-01,2022-01-31,
10364b9a-89c4-4ece-b77f-ea296c70540d,Schmidt Group,brandon73@example.com,Media,Large (201-1000),2024-10-13,Free Trial,340.36955554541294,Latin America,3.0,1.5,2.0,False,,,0898d35a-10ea-4aa4-93cd-36c0e71bb9e7
d581fcee-a14e-4325-8bf1-976907a7db19,"Wheeler, Owens and Warner",debbiejames@example.org,Finance,Startup (1-10),2024-02-02,Webinar,98.69032140743275,Latin America,1.2,0.8,0.7,True,2024-01-26,2024-02-05,
ea8d16cc-1361-405e-b242-fff4ebb910a0,Sloan Group,jose46@example.org,Education,Medium (51-200),2024-03-17,Organic Search,119.59368651239824,North America,2.0,1.3,1.5,False,,,
6b30fa86-9c7b-4168-8d14-0d5b8194c0e4,Hansen Ltd,sierra15@example.com,Legal,Small (11-50),2024-07-07,Referral,67.82894541558669,Asia-Pacific,1.5,1.0,1.0,False,,,4fc86a0e-f39d-45bd-93b7-983e12d4343b
f5a49940-9e4e-4c7c-ae6b-ebb93b4048a0,"Carlson, Sullivan and Rodriguez",michaelburch@example.org,Media,Small (11-50),2024-02-07,Webinar,104.01814883433913,Asia-Pacific,1.5,1.0,1.0,False,,,1c33e562-a0cc-4ba2-aa47-17297bcd4397
d1c7afc1-adb6-4921-a6f1-d932b0be8686,"Garcia, Moreno and Lewis",kkaufman@example.com,Marketing,Small (11-50),2024-01-21,Direct,200.70584820896534,North America,1.5,1.0,1.0,False,,,8bc36e94-c8c2-42dc-8772-05881b8293be
3d724424-d434-41b7-8957-d33d590475cf,Tyler Group,taylor35@example.com,Manufacturing,Large (201-1000),2023-08-26,Free Trial,271.9425670138782,North America,3.0,1.5,2.0,False,,,
c607df34-d4a4-4904-8d3a-5f161d103a1b,Brewer-Allen,samanthahill@example.org,Legal,Medium (51-200),2022-11-06,Webinar,70.97074434585136,Other,2.0,1.3,1.5,False,,,
5cc3d6b4-bb6f-4871-813e-1f0df106edaa,Watson Inc,lindsayrobertson@example.net,Media,Startup (1-10),2023-04-08,Content Marketing,297.58048793785554,Europe,1.2,0.8,0.7,False,,,e1e0c1f0-cfc7-4abf-83bd-83c55c5c9ff3
ce7a4a9b-eb9d-4095-bdfe-dceacd289588,"Mays, George and Pope",psmith@example.org,Manufacturing,Large (201-1000),2022-08-20,Organic Search,439.0047736982531,North America,3.0,1.5,2.0,False,,,a611b61e-5603-4d40-9354-e84928253548
01ff5b9a-b5fd-4b9a-8f45-0df256fc5547,Clark PLC,michael69@example.org,Healthcare,Small (11-50),2024-05-29,Trade Show,206.5924315322139,Other,1.5,1.0,1.0,False,,,
56ceb9c1-455b-456c-8bf7-a895798d0e64,Townsend-Hansen,jonathanbautista@example.org,Media,Enterprise (1000+),2023-01-11,Free Trial,666.0978955451818,Other,5.0,1.2,3.0,False,,,
38d315de-d1b2-48f8-8d74-229b2504967e,Anthony Ltd,eclark@example.org,Finance,Medium (51-200),2022-10-24,Direct,79.91540524172326,Asia-Pacific,2.0,1.3,1.5,False,,,
4195cd42-c9d2-4382-bcfd-541f081f75a5,"Peterson, Carter and Wright",bguzman@example.org,Manufacturing,Large (201-1000),2023-08-11,Free Trial,54.832124590432535,North America,3.0,1.5,2.0,False,,,6d8b27e2-aa79-40c4-abf0-981cadc34832
71c825bc-6da6-4351-ae14-cc423a95ee48,Moore Group,leeabigail@example.net,Technology,Small (11-50),2022-03-12,Trade Show,35.766932768367234,Europe,1.5,1.0,1.0,False,,,
361a1814-fc98-4739-9399-fd5c388184e7,Gibson-Davis,davidward@example.com,Retail,Enterprise (1000+),2022-10-19,Webinar,491.1921764047587,Europe,5.0,1.2,3.0,True,2022-10-17,2022-11-05,
85fca842-d1cd-47fa-bcbc-3db9bd843afe,Campbell-White,ntaylor@example.net,Healthcare,Large (201-1000),2022-02-01,Free Trial,250.50841808330307,Other,3.0,1.5,2.0,False,,,
54136e6c-c3b5-4427-842e-5ada3c436d11,Campbell Group,usims@example.org,Technology,Small (11-50),2024-01-17,Content Marketing,141.95814537474953,Latin America,1.5,1.0,1.0,False,,,
bdfc120b-5645-43ab-b481-46f580d66eef,Greene and Sons,dclay@example.com,Consulting,Small (11-50),2024-10-07,Content Marketing,185.67074205697736,Latin America,1.5,1.0,1.0,False,,,9eecc4f5-eeb6-4f03-8f6b-dfd33179a5c1
f6e5cf5c-6b5c-4975-9bfc-a2f6729ff92c,Jones-Gordon,crystalbass@example.net,Media,Small (11-50),2024-04-14,Cold Outreach,60.31668481110835,Asia-Pacific,1.5,1.0,1.0,False,,,
eaa24c2d-3895-49a1-8736-005eff1fbdf9,"Price, Romero and Vincent",bryantsara@example.org,Technology,Large (201-1000),2023-09-24,Referral,1050.0589492236913,Latin America,3.0,1.5,2.0,False,,,1e4a8efe-5708-4f1f-90d4-8832defca933
f8cb87cf-2764-48e9-80a1-3342ebaf8901,Kent-Vega,jacqueline24@example.net,Legal,Medium (51-200),2024-05-16,Social Media,164.57673664179643,Asia-Pacific,2.0,1.3,1.5,False,,,fa723f57-ba4a-4aba-b771-0f52c618c8d4
47bafd9e-0695-4334-afc3-23f122385ec6,Smith Inc,ybaker@example.com,Healthcare,Large (201-1000),2022-10-03,Webinar,161.98695959802825,North America,3.0,1.5,2.0,False,,,
0051b3ab-8f17-4e2a-97e5-6cb49850a70c,"Campos, Greene and Sloan",starkmatthew@example.com,Non-profit,Small (11-50),2024-11-03,Partner,265.2342238301694,Other,1.5,1.0,1.0,False,,,
f8dcbf1a-581b-4e93-88b1-ca709105780d,Donaldson-Hughes,batescarol@example.net,Consulting,Medium (51-200),2023-05-28,Webinar,218.0680969604177,North America,2.0,1.3,1.5,False,,,
9083da92-460e-4288-848d-00bfdf4fad13,"Compton, Booker and Osborne",gtrujillo@example.net,Marketing,Small (11-50),2023-05-26,Partner,177.52425002150687,Latin America,1.5,1.0,1.0,True,2023-05-22,2023-06-04,4a2fcc45-1f6a-4312-b565-7b0152e0435d
39a993e9-3656-4897-9502-cdf8b3d7e4fb,Roberts Inc,privas@example.com,Consulting,Enterprise (1000+),2022-01-04,Webinar,78.85576589901152,Latin America,5.0,1.2,3.0,False,,,
6b1dbbe3-7c23-4348-bae3-14c4adc64e40,Young-Hinton,marcus78@example.org,Real Estate,Startup (1-10),2024-12-28,Content Marketing,216.40998465291,Europe,1.2,0.8,0.7,False,,,
69a261b8-c9df-4861-ab82-e335c7bfac66,Mcpherson-Valdez,williamstami@example.org,Consulting,Large (201-1000),2024-10-31,Partner,668.8899833347341,Europe,3.0,1.5,2.0,False,,,c5b6fc38-b2f8-44c3-acf6-7d65680997fe
184539dc-2cc3-4c6e-bae1-313eae3c5821,"Morris, Lucas and Walker",lucas31@example.com,Education,Small (11-50),2024-09-18,Content Marketing,435.4308657829831,Europe,1.5,1.0,1.0,False,,,
4b403fe0-5777-49e9-b62c-f194615bf1b8,Stanley-Pennington,michaelhudson@example.org,Legal,Enterprise (1000+),2024-03-03,Webinar,530.8870577299081,Europe,5.0,1.2,3.0,True,2024-02-25,2024-03-13,a81b3382-51e1-4b13-87a8-dab49d85021c
180b8fb7-cf95-44d8-be04-51ea89e1981f,Hamilton-Moreno,tevans@example.org,Consulting,Enterprise (1000+),2024-12-26,Referral,98.5956811430908,North America,5.0,1.2,3.0,False,,,
8f49bbb0-6bc2-4e55-86d0-c9e7da9298a1,"Parker, Weiss and Hughes",breed@example.org,Education,Large (201-1000),2023-02-04,Content Marketing,67.24321651932384,Latin America,3.0,1.5,2.0,True,2023-02-03,2023-02-10,
4ca87e6c-b39f-4f89-a5fe-07c427bb9b3a,Moon-Griffith,knorton@example.net,Retail,Medium (51-200),2023-02-07,Cold Outreach,134.20526602847548,Other,2.0,1.3,1.5,False,,,
cf3ffd5b-3180-457d-8a8c-62158f625d85,"Butler, Barrett and Middleton",stravis@example.org,Finance,Medium (51-200),2023-05-04,Free Trial,155.1790993945578,Europe,2.0,1.3,1.5,True,2023-04-29,2023-05-12,38d87d36-1e78-4ffb-ba7f-5e433982703a
339e9492-edc4-4c05-bc95-eac564740862,Rodriguez Ltd,qjones@example.com,Non-profit,Medium (51-200),2022-01-15,Referral,356.15043605337274,Other,2.0,1.3,1.5,False,,,
04cddb96-4a2c-4c61-825b-f340adcdedf2,"Douglas, Perez and Mccall",pbarnes@example.net,Finance,Small (11-50),2024-07-07,Webinar,38.32215912939405,North America,1.5,1.0,1.0,False,,,ea8d16cc-1361-405e-b242-fff4ebb910a0
9f86f249-3676-4a0e-b69f-a82429540f49,"Williams, Flores and Davis",morarichard@example.com,Retail,Medium (51-200),2022-12-20,Organic Search,504.5365350812427,Europe,2.0,1.3,1.5,True,2022-12-16,2023-01-07,ee7e56fb-3d78-4705-a2fe-a7577302f2b6
ca0f8947-607f-4c12-9c5a-e65319c35201,"Johnson, Boone and Gonzalez",nchurch@example.org,Legal,Medium (51-200),2022-01-16,Webinar,130.79009124381128,Latin America,2.0,1.3,1.5,True,2022-01-10,2022-02-09,
a3ffd592-62b9-4b2c-bd52-8a7e4eaf7b65,Saunders-Nguyen,orivera@example.net,Technology,Small (11-50),2023-04-03,Free Trial,105.47723462036079,Latin America,1.5,1.0,1.0,False,,,237af033-ad7e-4323-bb6c-6cd7a3acac23
434df3a6-92f3-4cf9-9508-a1ac0efe4d21,Kaufman and Sons,mariawalker@example.com,Legal,Medium (51-200),2023-03-06,Organic Search,66.0436904671776,North America,2.0,1.3,1.5,False,,,
8632e121-c76d-40d7-9ceb-76d072f4ad76,Porter Inc,kellyjason@example.org,Healthcare,Medium (51-200),2023-12-01,Content Marketing,39.49265331200986,Asia-Pacific,2.0,1.3,1.5,True,2023-11-25,2023-12-16,
508f58df-3cf4-4bab-ad0e-9a37bd86067c,Hansen-James,brownsarah@example.com,Technology,Medium (51-200),2024-01-13,Social Media,286.7286984663876,Other,2.0,1.3,1.5,False,,,
351ed0c9-ed61-4639-93cd-ac7ac6fed49b,"Hudson, Novak and Sanders",kelli16@example.com,Non-profit,Large (201-1000),2024-12-04,Paid Search,157.37860099935293,Asia-Pacific,3.0,1.5,2.0,False,,,9ccad552-0117-4477-8ee6-bacb911dd85a
995910bb-b952-4a7a-bdbe-d9e8a8ca1dfe,Mccormick Group,njohnson@example.org,Education,Enterprise (1000+),2023-09-07,Cold Outreach,52.880321757996725,Other,5.0,1.2,3.0,False,,,
5f0f0f9e-f24f-4cc2-a0c6-f60fa0e8efd1,Smith Inc,ryanfitzpatrick@example.net,Retail,Large (201-1000),2023-04-04,Direct,52.66425658929859,Other,3.0,1.5,2.0,True,2023-04-03,2023-04-18,
721fb216-caee-48be-9ff1-f943b814045a,"Vance, Hayes and Carr",ethan66@example.org,Finance,Small (11-50),2024-04-07,Organic Search,113.45113783456107,Other,1.5,1.0,1.0,True,2024-04-04,2024-04-19,
751d1402-5e9f-4443-8662-74df30a76f66,"Sharp, Foster and Bean",ubenson@example.com,Real Estate,Medium (51-200),2022-08-02,Social Media,564.09192185566,Europe,2.0,1.3,1.5,False,,,
7442a356-615c-4a5e-a249-19fd5270c1d4,Gonzalez LLC,jessicawyatt@example.net,Healthcare,Small (11-50),2024-06-16,Content Marketing,120.58162613449942,Asia-Pacific,1.5,1.0,1.0,False,,,
ca75c176-ccbf-4ad2-9af7-5b4cc4d75c0f,"Andersen, Sandoval and Harris",ashleyalvarez@example.com,Healthcare,Startup (1-10),2024-04-19,Direct,44.58893069406236,Other,1.2,0.8,0.7,True,2024-04-16,2024-04-24,0ae4c17d-a10e-4d5f-a830-ec43fa83286f
b9c864d6-d519-4258-bfda-1f4cf2c2bdd7,"Whitehead, Robinson and Lewis",carlsonshelly@example.net,Legal,Small (11-50),2023-11-08,Cold Outreach,121.9249325919691,Europe,1.5,1.0,1.0,False,,,86ec5b53-bc16-4457-9248-f56b16ea7e84
5e57d5ad-547c-4009-bd71-baa334572b28,Weiss-Stafford,egeorge@example.org,Real Estate,Small (11-50),2024-10-31,Direct,119.32145386999765,Other,1.5,1.0,1.0,False,,,
59b0da7a-827c-4e76-88d0-2d0ba7a84bac,"James, Hines and Taylor",stewartkathryn@example.com,Retail,Startup (1-10),2024-09-01,Partner,17.158448661759728,Other,1.2,0.8,0.7,False,,,c0d18a90-ddf3-4262-a1dd-6cb7ca1c0c29
8bc36e94-c8c2-42dc-8772-05881b8293be,Davenport Inc,joshua56@example.net,Retail,Startup (1-10),2022-09-19,Referral,142.1046995638218,Other,1.2,0.8,0.7,False,,,
8148b867-d48f-4085-9c86-ef49c2408de4,"Olsen, Trevino and Henderson",kimdunn@example.net,Education,Large (201-1000),2024-10-07,Content Marketing,123.37794599321958,Asia-Pacific,3.0,1.5,2.0,True,2024-10-02,2024-10-16,2cb817c1-00df-45ff-93b2-7f92cb31e1c3
952b0d51-e817-44c8-99fa-48ac29de2904,Macias-Robinson,kennedytina@example.net,Retail,Enterprise (1000+),2023-09-28,Content Marketing,259.0354932409266,Asia-Pacific,5.0,1.2,3.0,False,,,
ca80f038-99e7-4fe1-a89c-1e22a66461ca,"Rosario, Taylor and Austin",vincent65@example.org,Marketing,Startup (1-10),2023-02-16,Cold Outreach,651.4266969476112,North America,1.2,0.8,0.7,False,,,
482b0fbf-a9af-4a1c-aa99-9d3dc76f06cd,Richardson PLC,utorres@example.com,Non-profit,Medium (51-200),2024-09-03,Paid Search,365.4947896330185,Europe,2.0,1.3,1.5,False,,,
85795bb1-ec9e-4e4f-a043-03f484c46913,Delgado Inc,chaseadam@example.org,Marketing,Small (11-50),2023-06-21,Social Media,119.68808266185209,Other,1.5,1.0,1.0,False,,,fef89f07-6000-46ad-9a15-ec0fe3c396b6
044afddd-d011-41fb-ac4a-975aaea6bce5,Mcdonald-Meyer,richard95@example.com,Manufacturing,Enterprise (1000+),2024-05-14,Partner,61.238695737669154,Europe,5.0,1.2,3.0,False,,,
4b02a77d-14b7-4464-a21a-f2e26ea06032,Henderson-Shaw,josephcastaneda@example.org,Consulting,Large (201-1000),2022-04-30,Trade Show,1162.9182324390326,Europe,3.0,1.5,2.0,False,,,
4c7759be-ce58-4a50-95d3-272b6869e272,Randall-Miller,annesteele@example.org,Technology,Large (201-1000),2024-08-22,Partner,155.6134032559514,Europe,3.0,1.5,2.0,False,,,
969ffd67-543a-4f71-9312-ad782a44a131,Gentry-Johnson,martinezsusan@example.com,Non-profit,Large (201-1000),2023-10-26,Social Media,150.07624028382207,Asia-Pacific,3.0,1.5,2.0,False,,,
15a0cd54-98db-4d2b-91bf-ffa1557c50f2,"Hernandez, Kim and Sanchez",manuel32@example.com,Media,Startup (1-10),2023-03-14,Direct,145.5762392253911,Other,1.2,0.8,0.7,False,,,
17f465b9-24fd-4d4d-a7cd-de961659ca15,"Olson, Murphy and Smith",alexanderbrandon@example.net,Finance,Large (201-1000),2022-05-05,Webinar,173.89780665731075,Other,3.0,1.5,2.0,False,,,29670336-c847-4c82-8dd1-52d634b7fb83
1775b8b0-bf70-49f6-8e20-b6778c0f3ced,"Johnson, Johnson and Sparks",ihendricks@example.net,Consulting,Medium (51-200),2023-06-17,Direct,132.22587976312812,Other,2.0,1.3,1.5,False,,,935d4bf1-1b65-4544-8d8e-0969119c0c0f
a72c576f-da51-46ba-a739-b6f02a41067a,"Juarez, Taylor and Alvarado",jeremywilson@example.com,Finance,Startup (1-10),2022-02-01,Cold Outreach,93.79113992823915,Other,1.2,0.8,0.7,True,2022-01-29,2022-02-11,
e3d9b407-437f-426e-844c-020edf0d244a,Castro Ltd,diazjanice@example.net,Consulting,Small (11-50),2023-04-27,Referral,95.82396852043934,Asia-Pacific,1.5,1.0,1.0,False,,,9ffd7121-198c-4842-9f0c-49cf703c3b4c
fa6f97c6-2dc7-4bf7-9563-d15b609d118e,Simmons-Richards,heidiphillips@example.net,Finance,Large (201-1000),2024-09-21,Referral,144.57485250219082,Europe,3.0,1.5,2.0,False,,,
e50d2d33-2b30-46cf-9937-5c35f983400e,Combs LLC,rebekahreed@example.net,Real Estate,Medium (51-200),2024-02-28,Webinar,96.0875911311326,North America,2.0,1.3,1.5,False,,,3d724424-d434-41b7-8957-d33d590475cf
e443dbc9-0bc8-4da9-baf8-fb0d2426dd39,Robinson-Fields,vparker@example.com,Manufacturing,Large (201-1000),2023-03-17,Trade Show,83.9082024972437,Europe,3.0,1.5,2.0,False,,,69cd63d5-ee46-459e-a9d5-778d52a0a313
03672a76-8d55-40ea-8d6d-2fa2c0dfd75b,Buckley-Young,egonzales@example.org,Non-profit,Enterprise (1000+),2023-09-24,Partner,161.60323786078695,Asia-Pacific,5.0,1.2,3.0,False,,,
b171b4ba-9cba-4e94-b2d7-842fb70e906b,"Ramsey, Richardson and Cobb",raydustin@example.org,Legal,Small (11-50),2024-08-17,Referral,121.02755247291645,Europe,1.5,1.0,1.0,True,2024-08-13,2024-09-01,2dc1e287-63f9-4cc7-9018-c5b2b5f38759
ecd9b7c6-904f-473b-9675-a053ecdb27c6,"Roberts, Walsh and Gomez",michael75@example.org,Marketing,Small (11-50),2023-01-22,Direct,494.32559084688563,Latin America,1.5,1.0,1.0,False,,,
53704d3a-aaed-4abc-89e0-73500bfb1978,Aguilar LLC,kennethgregory@example.net,Legal,Large (201-1000),2023-01-12,Webinar,17.80045739445498,North America,3.0,1.5,2.0,False,,,
c873ba13-0423-4edd-919b-966eff9782d9,Meyer-Kerr,shaffersamantha@example.net,Marketing,Medium (51-200),2023-11-27,Direct,355.3863407540031,Other,2.0,1.3,1.5,True,2023-11-24,2023-12-09,300b1af2-f1ee-46c6-891f-5e9bc44086f1
