subscription_id,customer_id,plan_name,billing_frequency,monthly_price,seats,start_date,end_date,subscription_type,churn_reason,add_ons
35a82a9d-9cc8-406a-98a7-ab33710feed2,5ae4afa2-1224-4db2-a3a0-1f54a8000d52,Starter,monthly,29.0,5,2024-05-21,2024-09-23,seat_expansion,Poor onboarding,[]
6585f5cc-7553-45cc-8ac5-db706e7ea22f,e90f6f2a-bcc9-4422-a9a2-010910aa900f,Enterprise,monthly,684.0,12,2023-08-01,2025-10-23,initial,Technical issues,[]
a0f43b97-da9d-4129-bcb8-7f36d4020491,e90f6f2a-bcc9-4422-a9a2-010910aa900f,Enterprise,monthly,789.0,15,2023-10-11,2025-10-23,seat_expansion,Technical issues,[]
7310e491-4ae6-4c03-8d85-a816d4f716b1,e90f6f2a-bcc9-4422-a9a2-010910aa900f,Enterprise,monthly,859.0,17,2024-01-30,2025-10-23,seat_expansion,Technical issues,[]
324cb495-20b4-4791-92b3-b22779348e61,e90f6f2a-bcc9-4422-a9a2-010910aa900f,Enterprise,monthly,964.0,20,2024-06-07,2025-10-23,seat_expansion,Technical issues,[]
cb0bb357-cbb5-4cf5-8113-e54c3bbde791,e90f6f2a-bcc9-4422-a9a2-010910aa900f,Enterprise,monthly,1139.0,25,2024-08-17,2025-10-23,seat_expansion,Technical issues,[]
022ffaed-da69-40ce-b846-f71d6f98f6aa,bc9563ce-f0e8-489d-9a71-88b49e4f88ae,Starter,annual,26.099999999999998,1,2024-04-23,2025-05-15,initial,Poor support,[]
f8518b5c-a99b-4184-8daa-86443e301c30,bc9563ce-f0e8-489d-9a71-88b49e4f88ae,Professional,annual,41.65,1,2024-10-07,2025-05-15,plan_upgrade,Poor support,[]
61e53474-b63f-4df5-8ebd-f47d9a9c89e7,fa723f57-ba4a-4aba-b771-0f52c618c8d4,Business,monthly,174.0,4,2024-12-16,2025-05-28,initial,Feature gaps,[]
8ff5148f-3320-4062-b03f-2e2b8e9cb4d3,c11b557d-35ad-462d-8b82-606776072319,Starter,annual,26.099999999999998,1,2023-11-16,2024-11-19,initial,Merger/acquisition,[]
76284157-586e-4f02-8cc3-6e4b901b0f7d,c11b557d-35ad-462d-8b82-606776072319,Starter,annual,26.099999999999998,3,2024-05-13,2024-11-19,seat_expansion,Merger/acquisition,[]
f7b2dd5d-6e11-4990-a01e-33c885ec3c27,c11b557d-35ad-462d-8b82-606776072319,Starter,annual,26.099999999999998,4,2024-09-24,2024-11-19,seat_expansion,Merger/acquisition,[]
c6447ed3-ad93-44c7-a18a-88c5aae12456,c3df2c57-ae55-4e37-8f63-b5da6d60e360,Enterprise,annual,250.5,2,2024-01-14,2030-02-05,initial,Technical issues,[]
53c0a4d0-7ab9-4e72-8b98-fe3b2dc8f38d,c3df2c57-ae55-4e37-8f63-b5da6d60e360,Enterprise,annual,381.75,7,2024-04-16,2030-02-05,seat_expansion,Technical issues,[]
e5f06d62-6141-4010-b5d1-43a30ddd5286,c3df2c57-ae55-4e37-8f63-b5da6d60e360,Enterprise,annual,513.0,12,2024-07-19,2030-02-05,seat_expansion,Technical issues,[]
68f95cfe-508b-49e9-a26e-08c7f5155e94,c3df2c57-ae55-4e37-8f63-b5da6d60e360,Enterprise,annual,644.25,17,2024-12-21,2030-02-05,seat_expansion,Technical issues,[]
4e7dbc8e-847c-42ac-9961-a148d64e9e59,4b4cfe38-ebb9-4302-b71f-a398de113510,Starter,annual,26.099999999999998,1,2024-02-04,2024-02-04,initial,Feature gaps,[]
474a44a7-8aac-45f7-be22-3f92b044c166,7e950c71-4f04-4cd4-8d3b-606a5034d592,Starter,monthly,29.0,5,2023-11-14,2024-12-21,initial,Lack of features,[]
ac8abfd7-8768-4a5c-a64d-9a82b2f5ff18,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e,Business,annual,239.20000000000002,9,2023-06-19,2027-01-06,initial,Poor onboarding,[]
cca7d145-86d2-4f59-a270-523963ddb879,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e,Business,annual,339.2,14,2023-09-09,2027-01-06,seat_expansion,Poor onboarding,[]
d3185fc0-38d8-45f9-8cdf-3b3d3bfe3653,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e,Business,annual,379.20000000000005,16,2023-12-17,2027-01-06,seat_expansion,Poor onboarding,[]
4b148d8d-2979-42ce-8cdf-d059180f41d0,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e,Enterprise,annual,618.0,16,2024-02-18,2027-01-06,plan_upgrade,Poor onboarding,[]
987ad44a-f190-46ef-9dec-e791725485ea,fb8f9145-9b0a-40a5-a0e1-67cc42bd041e,Enterprise,annual,670.5,18,2024-09-07,2027-01-06,seat_expansion,Poor onboarding,[]
c4ebdcb5-e4be-4fae-8343-7058f765c387,3a4f6812-d78a-4a35-a92d-1901559e7a90,Starter,monthly,29.0,5,2023-12-11,2024-05-16,initial,Budget cuts,[]
8946ec55-f049-4d33-8cc6-85df7741b181,af903050-eddb-4c14-a8d8-04016c2a8c91,Starter,monthly,29.0,1,2023-09-18,2025-06-16,initial,No longer needed,[]
b8b0478d-3254-47ce-94a4-4cb4b63e3a10,af903050-eddb-4c14-a8d8-04016c2a8c91,Starter,monthly,29.0,5,2024-01-25,2025-06-16,seat_expansion,No longer needed,[]
4eb03e54-da0e-45ea-97c4-9932f88dcc79,828b2fdf-9f37-4345-bb04-d545ac75f8c4,Starter,monthly,29.0,1,2024-07-22,2024-11-09,initial,Budget cuts,[]
c89f3930-e8bc-4b4b-959f-a6a4528d1262,828b2fdf-9f37-4345-bb04-d545ac75f8c4,Starter,monthly,29.0,2,2024-09-20,2024-11-09,seat_expansion,Budget cuts,[]
f0648543-29ad-45ea-893b-72132fe96375,eb51971b-b0cc-4ca4-a016-6c1801cb7a1f,Starter,annual,26.099999999999998,4,2024-05-03,2025-08-26,initial,Better alternative found,[]
98ef3258-2ce3-49d8-bd2f-a62592a753b7,c0d18a90-ddf3-4262-a1dd-6cb7ca1c0c29,Business,monthly,399.0,13,2023-10-26,2026-03-01,initial,Poor onboarding,[]
a9a6ea3c-799a-4ba9-9f40-a79bc83a1f2b,c0d18a90-ddf3-4262-a1dd-6cb7ca1c0c29,Business,monthly,499.0,17,2024-04-14,2026-03-01,seat_expansion,Poor onboarding,[]
98aabf49-a0d7-4427-a998-3c6d761865b7,c0d18a90-ddf3-4262-a1dd-6cb7ca1c0c29,Business,monthly,549.0,19,2024-09-27,2026-03-01,seat_expansion,Poor onboarding,[]
18211281-d082-46d7-bcda-9928491a8db1,6c736802-eaf7-47bc-a3c0-d9e7f64b3e40,Starter,monthly,29.0,3,2024-11-15,2025-05-06,initial,No longer needed,[]
deb2e736-6c7a-45a8-bd23-42785b87c394,82c418e0-1a27-41ce-a046-a8376d61da02,Professional,annual,118.14999999999999,7,2024-01-04,2025-12-27,initial,Better alternative found,[]
43f21948-8d3c-4a48-ad6d-5c1ee9a0210c,82c418e0-1a27-41ce-a046-a8376d61da02,Professional,annual,169.15,11,2024-05-25,2025-12-27,seat_expansion,Better alternative found,[]
bbe0b03b-1feb-4783-b38c-91287ce74e05,82c418e0-1a27-41ce-a046-a8376d61da02,Professional,annual,194.64999999999998,13,2024-08-20,2025-12-27,seat_expansion,Better alternative found,[]
07c601a5-4575-4ee3-aeed-e92a101e424a,82c418e0-1a27-41ce-a046-a8376d61da02,Professional,annual,207.39999999999998,14,2024-11-25,2025-12-27,seat_expansion,Better alternative found,[]
3ae204f6-ede6-4ff6-bb93-ae5b912c949a,b94c350b-9ded-4d30-9a9b-3e950878fa66,Starter,annual,26.099999999999998,2,2024-11-14,2025-09-27,initial,Low usage,[]
c2e2ea4e-73c8-4d41-b9b7-6d1849b5f07e,65e7123a-c213-4834-b154-d7eaf7307ce3,Professional,annual,41.65,1,2023-07-24,2026-03-07,initial,Poor support,[]
d9200d66-d68a-4e3f-96a1-79b2c67b46db,65e7123a-c213-4834-b154-d7eaf7307ce3,Professional,annual,79.89999999999999,4,2024-10-06,2026-03-07,seat_expansion,Poor support,[]
e50014b7-9ed0-432a-8cbc-16dc83aa5154,195bdc1c-86e0-4439-bd6b-e92337f264ac,Starter,monthly,29.0,1,2022-04-28,2022-06-12,initial,Poor onboarding,[]
6e5fd7fc-4c42-4596-ac23-056534c5dca6,4548f189-21a7-4d93-bc06-b5faffc92d3f,Business,annual,79.2,1,2024-12-12,2025-03-09,initial,Budget cuts,[]
d5b78845-9943-4614-bb06-cf7cbd82dec8,63b8147c-ac1b-4d81-9aa8-f33e90e5e1c3,Enterprise,annual,539.25,13,2024-12-19,2030-08-13,initial,Merger/acquisition,[]
4e1c0c31-865d-41a8-8e07-2300af8cd460,1272abfa-3cd7-415f-84da-636bf1d0bdea,Professional,monthly,49.0,1,2023-05-08,2024-01-13,initial,Technical issues,[]
5b284d38-1619-439a-a510-71e7aae28c39,f5072903-823f-4c9a-9bbe-fd789348119d,Business,annual,119.2,3,2022-08-20,2024-01-20,initial,Poor onboarding,[]
614349c6-65b7-4ac6-a23d-2e9e3f020892,f5072903-823f-4c9a-9bbe-fd789348119d,Business,annual,159.20000000000002,5,2023-01-23,2024-01-20,seat_expansion,Poor onboarding,[]
c6fec7b9-201e-49a8-a9bb-b6c8e1e0af50,f5072903-823f-4c9a-9bbe-fd789348119d,Business,annual,219.20000000000002,8,2023-03-27,2024-01-20,seat_expansion,Poor onboarding,[]
c8803ef4-4e7c-44ef-8ced-7439cad34c8c,f5072903-823f-4c9a-9bbe-fd789348119d,Business,annual,259.2,10,2023-06-22,2024-01-20,seat_expansion,Poor onboarding,[]
8c93cd32-4d02-4383-899b-db417196a6b5,f5072903-823f-4c9a-9bbe-fd789348119d,Business,annual,319.2,13,2023-12-15,2024-01-20,seat_expansion,Poor onboarding,[]
2d68b987-24f4-452a-a843-73eb0104e202,5e1c5dcb-2f06-49c3-a520-fbe442db7c22,Enterprise,annual,381.75,7,2024-05-18,2027-05-27,initial,Better alternative found,[]
21694d04-33b0-4a14-9f06-eedb68d2b160,5e1c5dcb-2f06-49c3-a520-fbe442db7c22,Enterprise,annual,460.5,10,2024-09-22,2027-05-27,seat_expansion,Better alternative found,[]
66248358-c3ba-447b-a8a7-93caeb9a196f,6e2a3153-943f-4a73-830a-579055f83d67,Professional,annual,41.65,1,2024-02-18,2027-05-04,initial,Low usage,[]
0ef0e83f-3e5c-44b1-86a7-1cb1b95214f4,736f5f19-8600-4f88-9eb4-bdf41c734012,Professional,monthly,49.0,1,2022-11-05,2026-01-24,initial,Feature gaps,[]
7948ef52-6b20-4a3e-921f-42ac945de37b,736f5f19-8600-4f88-9eb4-bdf41c734012,Business,monthly,99.0,1,2024-02-29,2026-01-24,plan_upgrade,Feature gaps,[]
bef8f117-0791-49a1-b95b-2a909adc8943,736f5f19-8600-4f88-9eb4-bdf41c734012,Enterprise,monthly,299.0,1,2024-07-22,2026-01-24,plan_upgrade,Feature gaps,[]
df9afdad-d04a-4f85-88fd-67478167102a,736f5f19-8600-4f88-9eb4-bdf41c734012,Enterprise,monthly,369.0,3,2024-11-04,2026-01-24,seat_expansion,Feature gaps,[]
60445359-b2c5-4265-ad66-ea505046fe7a,1081ebe7-22c0-4183-997b-a9d2322b9b8a,Business,annual,99.2,2,2024-06-28,2030-02-26,initial,Lack of features,[]
5c0361fe-719d-4fa6-b85d-7a186901e43a,1081ebe7-22c0-4183-997b-a9d2322b9b8a,Business,annual,139.20000000000002,4,2024-10-14,2030-02-26,seat_expansion,Lack of features,[]
e55e6d77-105d-462e-815c-306317780977,77b7d9ce-bca0-4ceb-bb61-657e054ddf5a,Enterprise,annual,329.25,5,2024-02-17,2025-02-04,initial,Competitor switch,[]
5dff9df4-d6bb-40ad-acf6-1307dd524d69,77b7d9ce-bca0-4ceb-bb61-657e054ddf5a,Enterprise,annual,355.5,6,2024-05-31,2025-02-04,seat_expansion,Competitor switch,[]
4649b89e-1b79-4d36-8009-3a3478478691,77b7d9ce-bca0-4ceb-bb61-657e054ddf5a,Enterprise,annual,408.0,8,2024-09-27,2025-02-04,seat_expansion,Competitor switch,[]
11c54d89-b591-46a7-9277-c772bc8be33b,d89a610c-deca-4194-8c75-740433eaae82,Professional,annual,41.65,1,2023-01-27,2024-02-15,initial,Technical issues,[]
665bfa08-819a-4876-bb60-ef0571cf00d2,d89a610c-deca-4194-8c75-740433eaae82,Professional,annual,67.14999999999999,3,2023-09-16,2024-02-15,seat_expansion,Technical issues,[]
c3b01287-1ad5-44e0-aa12-6b814696fb4e,2bebc503-9137-4b4f-995c-9835566f8838,Enterprise,annual,250.5,2,2022-11-08,2024-03-27,initial,Low usage,[]
2f39fe77-aa55-425e-86f6-fcbdcf7b5faf,2bebc503-9137-4b4f-995c-9835566f8838,Enterprise,annual,381.75,7,2023-05-05,2024-03-27,seat_expansion,Low usage,[]
6ff1eb66-b952-4cbe-a247-a5e64c2c03c3,2bebc503-9137-4b4f-995c-9835566f8838,Enterprise,annual,513.0,12,2023-07-05,2024-03-27,seat_expansion,Low usage,[]
9122bf98-72f7-40ee-846b-7ab637f6659a,2bebc503-9137-4b4f-995c-9835566f8838,Enterprise,annual,591.75,15,2023-11-22,2024-03-27,seat_expansion,Low usage,[]
57c2811b-b5bc-411c-9466-e60da3980976,2bebc503-9137-4b4f-995c-9835566f8838,Enterprise,annual,618.0,16,2024-02-29,2024-03-27,seat_expansion,Low usage,[]
a94de63d-eb48-478f-985e-5bed6f4ac577,74349fbb-77bd-403a-85b7-f4ecb8e7c57c,Starter,annual,26.099999999999998,2,2024-03-31,2024-04-03,initial,Low usage,[]
2ff90097-5d96-460f-a004-9fa2f77a82c6,c867f0bd-1b41-4ee1-af6d-b22f78656703,Business,monthly,749.0,27,2024-03-14,2024-09-14,initial,Low usage,[]
95982000-f166-4560-bbfb-cb76318442ae,c867f0bd-1b41-4ee1-af6d-b22f78656703,Business,monthly,849.0,31,2024-07-21,2024-09-14,seat_expansion,Low usage,[]
1e5a9f7d-10b5-42fc-b03d-a3d265085661,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,696.75,19,2023-07-05,2028-06-21,initial,Better alternative found,[]
3c147dbd-ba43-4dcc-a79f-f8e64ce032ed,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,828.0,24,2023-09-30,2028-06-21,seat_expansion,Better alternative found,[]
c086ae74-270b-4ebc-88d6-622e01105496,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,933.0,28,2024-01-11,2028-06-21,seat_expansion,Better alternative found,[]
6cfe4b9f-e6df-410b-8452-20f816fe0aa2,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,959.25,29,2024-04-13,2028-06-21,seat_expansion,Better alternative found,[]
9306ba4a-3b5a-4ce4-8deb-017b05105335,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,1090.5,34,2024-06-13,2028-06-21,seat_expansion,Better alternative found,[]
c2538bbd-1cc9-472e-a89a-2b877b2e4ad6,e5bc8ce7-7511-489f-8845-bbe94a5af9ef,Enterprise,annual,1116.75,35,2024-10-19,2028-06-21,seat_expansion,Better alternative found,[]
ade2831d-9edf-4f8e-b3ab-1fd085cb6d6f,397e2cb2-1241-415e-8d50-ddd6ad3afd27,Professional,annual,41.65,1,2023-01-16,2023-02-07,initial,Feature gaps,[]
0bcaff46-ae81-41a4-8718-c0327adefccd,68523713-e563-4c36-a653-b29700a92ea9,Business,monthly,174.0,4,2024-09-06,2027-03-16,initial,Low usage,[]
37ececad-4de8-4cf5-b1a5-65a6c25711d1,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,119.2,3,2023-06-05,2024-09-27,initial,Feature gaps,[]
8a9998e4-6b4b-4e07-b292-9c99c73315ce,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,199.20000000000002,7,2023-08-14,2024-09-27,seat_expansion,Feature gaps,[]
6430f9d2-55c2-4411-a21e-257bcb31fbc3,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,299.2,12,2023-12-04,2024-09-27,seat_expansion,Feature gaps,[]
71163711-1111-4303-95cb-1806e672974f,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,339.2,14,2024-02-10,2024-09-27,seat_expansion,Feature gaps,[]
3ac0e0bf-d0df-4eca-9e39-e488366ea677,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,359.20000000000005,15,2024-06-15,2024-09-27,seat_expansion,Feature gaps,[]
52f535f2-b367-4750-92d4-fb0573b55201,7597053d-afb6-4872-a80a-384501a12a72,Business,annual,379.20000000000005,16,2024-09-04,2024-09-27,seat_expansion,Feature gaps,[]
f4504201-7f48-46de-a8e4-aea8e46af0bf,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,276.75,3,2022-04-14,2024-06-14,initial,Lack of features,[]
f5d2d08d-a86d-4695-bdc5-7ef6753c68d8,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,408.0,8,2022-08-24,2024-06-14,seat_expansion,Lack of features,[]
ebdaae8d-3cea-4f77-b19f-f0a21fd3d7c7,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,513.0,12,2023-01-08,2024-06-14,seat_expansion,Lack of features,[]
da03b4ef-eb15-4141-9027-e608d985dac4,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,565.5,14,2023-05-19,2024-06-14,seat_expansion,Lack of features,[]
46ddbc14-7ceb-47df-93d9-2b7945bc01a9,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,670.5,18,2023-08-14,2024-06-14,seat_expansion,Lack of features,[]
5844824c-9c82-4599-b58a-ee1c68993dbd,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,696.75,19,2023-10-17,2024-06-14,seat_expansion,Lack of features,[]
88a87703-7760-4c14-8ee0-15074b37b62a,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,749.25,21,2024-01-27,2024-06-14,seat_expansion,Lack of features,[]
4d4732f0-5319-4ed2-b930-d13c2948b3e1,b558d06f-266f-40bb-80a4-a08e2c4806b7,Enterprise,annual,828.0,24,2024-04-22,2024-06-14,seat_expansion,Lack of features,[]
415417bd-2940-434e-9783-03d4069b2e4d,15926aef-9197-4a9f-9f9a-6c837b307530,Business,annual,99.2,2,2022-04-15,2022-11-03,initial,No longer needed,[]
1e621815-a3cb-40e3-ac17-7b49c5fd3a14,15926aef-9197-4a9f-9f9a-6c837b307530,Business,annual,139.20000000000002,4,2022-07-27,2022-11-03,seat_expansion,No longer needed,[]
f5e1b8ea-583d-4f45-9db4-d704650c090c,15926aef-9197-4a9f-9f9a-6c837b307530,Business,annual,239.20000000000002,9,2022-10-15,2022-11-03,seat_expansion,No longer needed,[]
b369ffdc-c538-4f58-98cd-db2141728915,2fff9e0e-9f35-4932-82a0-b598020bc4fc,Business,annual,79.2,1,2024-03-04,2026-10-24,initial,Lack of features,[]
338271db-f3bb-40e9-a988-4c961d851afb,2fff9e0e-9f35-4932-82a0-b598020bc4fc,Business,annual,119.2,3,2024-05-23,2026-10-24,seat_expansion,Lack of features,[]
5070c8a6-5df7-45a5-911c-8a3a45f360d3,2fff9e0e-9f35-4932-82a0-b598020bc4fc,Business,annual,179.20000000000002,6,2024-10-07,2026-10-24,seat_expansion,Lack of features,[]
5a004340-00c7-42cd-823d-b8b42eb25016,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,299.2,12,2023-02-05,2027-01-25,initial,Low usage,[]
93ebd791-fbaf-4f75-a2d8-e40a26964d95,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,319.2,13,2023-04-15,2027-01-25,seat_expansion,Low usage,[]
defc3ad0-d95e-42eb-a9ab-cc634a4815de,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,419.20000000000005,18,2023-08-04,2027-01-25,seat_expansion,Low usage,[]
0814b97b-d6b7-4511-a590-98d3de1c9aa0,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,439.20000000000005,19,2023-11-17,2027-01-25,seat_expansion,Low usage,[]
9a687687-ee11-4301-adba-22b4041693ac,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,459.20000000000005,20,2024-03-21,2027-01-25,seat_expansion,Low usage,[]
94135b57-daf0-403a-a323-c554c4e7930f,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,559.2,25,2024-09-16,2027-01-25,seat_expansion,Low usage,[]
245e0876-6023-4eca-b72b-d6560667ace2,0761af65-9f2e-48fc-8c37-068632b16498,Business,annual,619.2,28,2024-12-13,2027-01-25,seat_expansion,Low usage,[]
7e523787-e494-45bd-b4aa-f52195fe737c,7fc03d17-ea0d-477f-9aff-fbb0bcc8e89f,Professional,annual,41.65,1,2022-04-22,2025-02-13,initial,Technical issues,[]
c6dfce75-8ab1-444e-9f21-50033ddb20b2,7fc03d17-ea0d-477f-9aff-fbb0bcc8e89f,Professional,annual,67.14999999999999,3,2022-08-18,2025-02-13,seat_expansion,Technical issues,[]
51183cd6-30a9-43ee-987f-4f844129def3,7fc03d17-ea0d-477f-9aff-fbb0bcc8e89f,Professional,annual,105.39999999999999,6,2023-02-05,2025-02-13,seat_expansion,Technical issues,[]
44003248-9f1d-498b-81d9-0b670654b59f,7fc03d17-ea0d-477f-9aff-fbb0bcc8e89f,Professional,annual,169.15,11,2023-10-18,2025-02-13,seat_expansion,Technical issues,[]
e35747c3-392b-434e-94d3-298331ccbc88,7fc03d17-ea0d-477f-9aff-fbb0bcc8e89f,Professional,annual,181.89999999999998,12,2024-04-13,2025-02-13,seat_expansion,Technical issues,[]
36d81a48-a915-4aa0-83b5-148f6a4686ef,faa833fa-44c3-40a7-971a-c931d8b7789b,Professional,monthly,49.0,1,2024-11-13,2025-08-27,initial,Competitor switch,[]
0614e822-0ca8-417c-8b76-fdb56ded6c0b,03d8de87-06f9-4d44-9cfe-5a7803181ddf,Business,annual,79.2,1,2022-12-08,2023-05-25,initial,Competitor switch,[]
fce15220-1b37-4357-889d-36e2639efed2,0a294d2e-5776-472e-880e-5638ea04fc5e,Business,annual,179.20000000000002,6,2024-09-30,2027-08-06,initial,Poor onboarding,[]
5211f410-a7f3-4767-8bff-0d4a14fe7b1c,95e9859c-1977-463d-bbac-2375cc5743b9,Enterprise,annual,276.75,3,2023-09-23,2026-11-19,initial,Technical issues,[]
9e830851-4b58-4d75-8641-7bb75e7e88e1,95e9859c-1977-463d-bbac-2375cc5743b9,Enterprise,annual,355.5,6,2023-12-29,2026-11-19,seat_expansion,Technical issues,[]
b14e4fe8-6222-4401-95eb-455f0acc5c3a,95e9859c-1977-463d-bbac-2375cc5743b9,Enterprise,annual,460.5,10,2024-06-23,2026-11-19,seat_expansion,Technical issues,[]
5460e53a-72ec-4811-9692-dcde1e45a67d,95e9859c-1977-463d-bbac-2375cc5743b9,Enterprise,annual,565.5,14,2024-11-24,2026-11-19,seat_expansion,Technical issues,[]
d9ca7ddd-f607-4f1e-9ece-f75c8b235946,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,276.75,3,2023-07-19,2031-03-21,initial,Price sensitivity,[]
0d7f069f-b4c3-4cc5-b4c8-6aaee1e87b86,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,408.0,8,2023-11-07,2031-03-21,seat_expansion,Price sensitivity,[]
114cdf5e-9cc3-447a-897b-59ae2e748668,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,486.75,11,2024-01-17,2031-03-21,seat_expansion,Price sensitivity,[]
2d27de63-4712-4124-a590-23452c21e25e,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,591.75,15,2024-03-19,2031-03-21,seat_expansion,Price sensitivity,[]
f0f0f143-fa74-4b4e-89f0-5360e3a40571,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,618.0,16,2024-06-18,2031-03-21,seat_expansion,Price sensitivity,[]
1c4c07e4-86d9-443c-9bf2-7d0ae8b86f86,b1b63d46-70e3-4c59-900b-9ee4a19b7b88,Enterprise,annual,644.25,17,2024-12-04,2031-03-21,seat_expansion,Price sensitivity,[]
ca0de0bd-944c-49b9-914e-8c794b3159fd,af784d26-d9e7-4ad7-9571-d48039add163,Business,monthly,249.0,7,2024-02-20,2025-07-07,initial,Poor support,[]
a433e6eb-2ab5-4300-93a5-3b52f37bc2ed,af784d26-d9e7-4ad7-9571-d48039add163,Business,monthly,349.0,11,2024-07-22,2025-07-07,seat_expansion,Poor support,[]
0d129cd2-d802-47e4-aee5-5d4ed02aaaa9,af784d26-d9e7-4ad7-9571-d48039add163,Business,monthly,374.0,12,2024-10-09,2025-07-07,seat_expansion,Poor support,[]
e410fd7c-01f0-48cd-a45e-d6233b26eb51,6c92c654-4ab1-44ec-92fd-a9044216b3dc,Business,monthly,149.0,3,2024-11-08,2027-06-05,initial,Merger/acquisition,[]
a49dd932-03bd-474b-982e-d7a08c59ef66,aec78db9-ff58-4bf9-89f4-9380ce7bb653,Professional,monthly,49.0,1,2022-08-29,2024-05-01,initial,Feature gaps,[]
a7c9be57-dc76-46f5-9985-34e08980a8ff,aec78db9-ff58-4bf9-89f4-9380ce7bb653,Professional,monthly,64.0,2,2022-11-24,2024-05-01,seat_expansion,Feature gaps,[]
50414831-2f5a-4357-8ddc-0a6c9e3f9576,aec78db9-ff58-4bf9-89f4-9380ce7bb653,Professional,monthly,94.0,4,2023-04-28,2024-05-01,seat_expansion,Feature gaps,[]
5935735b-0440-466b-b3c4-974c3b11aea3,aec78db9-ff58-4bf9-89f4-9380ce7bb653,Business,monthly,174.0,4,2023-08-11,2024-05-01,plan_upgrade,Feature gaps,[]
da435c16-ed09-44c6-9fe3-7e6dcd2b651b,aec78db9-ff58-4bf9-89f4-9380ce7bb653,Business,monthly,199.0,5,2024-01-28,2024-05-01,seat_expansion,Feature gaps,[]
a1d1ac95-d220-427b-af75-fac5b9174f9d,dbc6202b-c387-47d5-b4cd-e22a812817fa,Business,monthly,99.0,1,2023-01-24,2023-05-14,initial,Competitor switch,[]
9eaaae19-aab6-47b0-94d6-295c977b1715,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,299.0,1,2022-11-16,2032-11-10,initial,No longer needed,[]
d0f5686e-6eb4-4bbd-86bc-b2bb5b379f87,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,404.0,4,2023-03-24,2032-11-10,seat_expansion,No longer needed,[]
e956d1d0-580b-4903-bba9-0c26d0fd217d,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,579.0,9,2023-06-29,2032-11-10,seat_expansion,No longer needed,[]
d9874bf7-5583-46d1-96cc-9caec80d1eca,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,754.0,14,2023-11-26,2032-11-10,seat_expansion,No longer needed,[]
3b3378d2-78f1-4168-bdc2-cb0879a3ed71,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,789.0,15,2024-04-19,2032-11-10,seat_expansion,No longer needed,[]
19d7b783-447c-4b8c-87d1-237d764de1d4,dbb41f18-0f83-4a68-a75c-fafa11481fd6,Enterprise,monthly,859.0,17,2024-09-02,2032-11-10,seat_expansion,No longer needed,[]
408a66e6-5adc-4803-aceb-961fa1c17bf4,f8364e23-eb4a-43bb-8b03-9c44a217ba95,Business,monthly,174.0,4,2024-03-23,2024-10-07,initial,Poor support,[]
93ac0fc8-525c-481c-8636-eb3d3114735c,f8364e23-eb4a-43bb-8b03-9c44a217ba95,Business,monthly,274.0,8,2024-07-06,2024-10-07,seat_expansion,Poor support,[]
